tractor_id,g,r,z,fwhm_or_rhalf,redshift
331774-839,22.20649528503418,21.82304573059082,21.043075561523438,0.7568288445472717,0.9460034966468811
331774-1406,22.965885162353516,22.56324005126953,21.745845794677734,0.5,0.9453469514846802
331773-1287,22.97418975830078,22.66241455078125,21.844026565551758,0.5639531016349792,1.0956099033355713
331774-1336,22.401121139526367,21.497760772705078,20.461814880371094,1.1003804206848145,0.7445639371871948
331776-2119,22.82503318786621,22.04108428955078,20.72002410888672,0.7273437976837158,0.8652721047401428
331776-2288,22.94915771484375,22.45939064025879,21.851276397705078,0.36239588260650635,0.7484130263328552
331776-2785,22.96014404296875,22.25050926208496,21.21514129638672,0.5,0.8029550909996033
331775-2676,22.89008140563965,21.882225036621094,20.71779441833496,0.8742219805717468,0.7485039234161377
331775-2579,22.87340545654297,22.140926361083984,20.861799240112305,0.9788388013839722,1.0620061159133911
331775-1886,22.90865707397461,22.697622299194336,21.8630428314209,0.5,0.8477715253829956
331775-1740,22.955554962158203,22.265708923339844,20.959232330322266,1.0643270015716553,1.016845703125
331774-1926,22.866256713867188,22.587017059326172,21.901649475097656,0.5166338086128235,1.042185664176941
331774-1691,22.938995361328125,22.59259796142578,21.902647018432617,0.6129681468009949,0.8662477135658264
331774-2325,22.947187423706055,22.549219131469727,21.84478759765625,1.2087658643722534,1.0636875629425049
331774-2926,22.98020362854004,22.546619415283203,21.524600982666016,0.25949782133102417,1.0040427446365356
331774-2814,22.872844696044922,21.998802185058594,20.704235076904297,0.5,0.8556574583053589
331773-2334,22.92140769958496,22.183364868164062,20.956411361694336,0.9943806529045105,0.85295569896698
331773-2786,22.574331283569336,21.637157440185547,20.728986740112305,1.1252192258834839,0.7303639650344849
331773-2453,22.976303100585938,22.12997817993164,21.075143814086914,0.6744979023933411,0.730534017086029
331776-3045,22.98092269897461,22.06162452697754,20.83486557006836,0.7850082516670227,0.8853835463523865
331775-4189,22.494728088378906,21.807735443115234,20.708589553833008,0.5,0.9631556868553162
331775-3994,22.869291305541992,22.641008377075195,22.009414672851562,0.5630040168762207,1.0882843732833862
331775-3624,22.909957885742188,21.81800651550293,20.63163948059082,1.6293061971664429,0.7379812598228455
331775-3333,22.8052921295166,22.214738845825195,21.17102813720703,0.8199543356895447,0.8246393799781799
331775-3172,22.95964241027832,22.594867706298828,21.68714141845703,0.5,1.0098601579666138
331775-4103,22.52227020263672,21.962984085083008,21.181690216064453,0.5,0.8619896769523621
331774-3020,21.806732177734375,21.480600357055664,20.98403549194336,1.3104482889175415,0.8463771343231201
331774-3530,22.794084548950195,22.489730834960938,21.966983795166016,0.5,0.06650003790855408
331774-3150,23.019887924194336,22.50383758544922,21.37579917907715,0.8361340165138245,0.9405910968780518
331774-4355,22.97940444946289,22.51516342163086,21.863115310668945,1.2410067319869995,0.8350362181663513
331774-3290,22.795989990234375,21.982267379760742,20.9453125,0.5507649779319763,0.8546737432479858
331773-2862,22.656641006469727,21.696975708007812,20.636262893676758,0.9544985890388489,0.7300392389297485
331773-3836,22.26268768310547,21.89803123474121,21.358774185180664,0.5,0.8057520985603333
331773-2969,22.941911697387695,22.103885650634766,21.22829818725586,1.638461947441101,0.7628742456436157
331776-4568,22.748321533203125,22.20956039428711,21.581531524658203,0.5,0.8139159083366394
331776-5028,22.60634422302246,21.715906143188477,20.75806427001953,0.8963256478309631,0.7419455647468567
331775-4676,22.782773971557617,22.192296981811523,21.415040969848633,0.8490149974822998,1.1269561052322388
331775-4606,22.674074172973633,22.15790557861328,21.379310607910156,0.5,0.852990984916687
331774-4470,22.846294403076172,22.396827697753906,21.562089920043945,1.2156318426132202,1.0043832063674927
331774-4527,22.48689842224121,22.014066696166992,21.119247436523438,1.2483199834823608,1.9321300983428955
331774-5650,21.862478256225586,21.250892639160156,20.462478637695312,0.3275727331638336,0.5616447925567627
331774-5077,22.38368034362793,21.492433547973633,20.563453674316406,0.5,0.748965322971344
331773-4990,22.45565414428711,21.99520492553711,21.29961395263672,0.76948082447052,0.8533357977867126
331773-4888,22.952213287353516,22.56167221069336,21.29390525817871,0.8883122205734253,1.2114876508712769
331773-4879,22.934696197509766,22.524431228637695,21.943584442138672,1.0283819437026978,1.4507617950439453
331773-4229,22.573226928710938,21.92592430114746,21.018836975097656,0.5,0.7994949817657471
333216-171,22.969951629638672,22.240571975708008,21.105329513549805,0.9160638451576233,0.9273934960365295
333215-420,22.86228370666504,22.39302635192871,21.423540115356445,0.9500723481178284,0.9586064219474792
331775-5983,22.97588348388672,22.4107723236084,21.400062561035156,0.5,0.8849127888679504
333215-726,22.956493377685547,22.09286880493164,20.89042854309082,0.6419065594673157,1.0356568098068237
333215-268,22.620935440063477,21.940706253051758,21.009048461914062,0.5,0.8498141765594482
333215-235,22.700580596923828,22.406816482543945,21.49015235900879,0.5,1.0513652563095093
333215-12,22.575712203979492,22.33415412902832,21.678922653198242,0.5,0.8653430938720703
333214-353,23.00565528869629,22.27654457092285,21.4487361907959,0.5,0.7477217316627502
333214-1027,23.024036407470703,21.97420310974121,20.83426284790039,0.701985239982605,1.314886450767517
331773-5320,22.824125289916992,22.054088592529297,20.711719512939453,0.5,1.0576459169387817
333216-1120,22.828914642333984,22.580718994140625,21.89899444580078,0.5535340309143066,1.4163450002670288
333215-1822,22.52149200439453,22.05237579345703,21.030479431152344,0.25034236907958984,0.74588942527771
333215-1785,22.64177131652832,21.792871475219727,20.980968475341797,0.5,0.7456450462341309
333215-1281,22.234359741210938,21.400327682495117,20.66124153137207,1.2927762269973755,0.7342805862426758
333215-2327,22.779582977294922,22.11021614074707,21.44918441772461,0.3658633828163147,0.7635620832443237
333215-2337,22.90323257446289,22.6450138092041,21.79652976989746,0.307000070810318,1.0333307981491089
333215-1792,22.81634521484375,21.98155975341797,21.108963012695312,0.7046889066696167,0.7650510668754578
333215-1119,22.201522827148438,21.759798049926758,20.966533660888672,0.6772451400756836,0.8494125604629517
333214-2340,22.965782165527344,22.27950668334961,21.57535171508789,1.29306161403656,0.7053715586662292
333214-1637,22.31900405883789,21.66214942932129,20.404035568237305,0.9835399985313416,0.9455939531326294
333214-2092,22.557613372802734,21.807432174682617,20.546226501464844,0.8838160037994385,0.9481668472290039
333214-2230,22.475278854370117,21.96685028076172,20.971433639526367,0.5,1.0355358123779297
333214-1779,22.893278121948242,22.374799728393555,21.272411346435547,0.7288405299186707,1.009042739868164
333214-1802,22.040536880493164,21.336145401000977,20.155166625976562,0.8687567114830017,0.8486773371696472
333213-2017,22.856651306152344,22.267898559570312,21.470260620117188,0.5953947305679321,0.9064973592758179
333213-2036,22.540252685546875,22.240463256835938,21.465557098388672,0.865822970867157,0.9074333906173706
333213-1733,22.674806594848633,22.068050384521484,21.037574768066406,0.5,1.0233203172683716
333216-2466,22.882373809814453,22.267038345336914,21.712560653686523,1.3031504154205322,1.074560523033142
333216-2930,22.493289947509766,21.675527572631836,20.541942596435547,0.5,0.8494909405708313
333215-2636,21.76416778564453,21.38880157470703,20.32468032836914,1.608323335647583,0.9563923478126526
333215-2850,23.010080337524414,22.70815086364746,22.238710403442383,0.5,0.0017616390250623226
333215-3529,22.805599212646484,22.16130828857422,20.810791015625,1.135068416595459,0.9529324173927307
333215-3250,22.590723037719727,21.957015991210938,20.93858528137207,0.5,0.9438610672950745
333215-2570,22.981731414794922,22.039859771728516,20.849849700927734,0.5,0.7474001049995422
333214-3492,22.933578491210938,22.35110092163086,21.310516357421875,0.9617103934288025,1.0169631242752075
333214-2686,22.882415771484375,22.223894119262695,21.452987670898438,0.7076023817062378,0.7680882215499878
333214-2391,22.337520599365234,22.03042221069336,21.08089828491211,1.2252846956253052,0.9793799519538879
333214-3608,22.852811813354492,22.46370506286621,21.58811378479004,0.3838251531124115,1.0090025663375854
333213-2648,22.15256118774414,21.365005493164062,20.214927673339844,0.8987742066383362,0.7878352403640747
333213-2592,22.1286678314209,21.739776611328125,20.974609375,0.5,0.9792049527168274
333213-3221,22.848548889160156,21.912818908691406,20.493186950683594,0.8894528150558472,0.9754271507263184
333215-4173,22.564472198486328,21.652095794677734,20.460405349731445,0.6771273612976074,0.7702610492706299
333215-4865,22.239503860473633,21.955615997314453,21.334020614624023,0.9929858446121216,1.3497666120529175
333215-4391,22.996116638183594,22.54161834716797,21.417625427246094,0.9187338352203369,0.8600876331329346
333215-4874,22.721580505371094,22.21723175048828,20.990928649902344,1.2235939502716064,1.0928127765655518
333215-4098,23.00238609313965,22.224245071411133,21.15104866027832,0.5,0.7878075242042542
333215-4527,22.333641052246094,21.726821899414062,20.921878814697266,0.5,0.8489031791687012
333214-3860,22.70479965209961,22.072324752807617,21.355239868164062,0.25703462958335876,0.8547024726867676
333214-4612,22.799373626708984,22.21383285522461,21.2696475982666,0.5,0.9536494612693787
333214-3918,22.158443450927734,21.348876953125,20.059053421020508,0.5,0.7405024766921997
333213-4508,22.858293533325195,22.400312423706055,21.479297637939453,0.5,1.1617459058761597
333213-4460,22.132795333862305,21.151958465576172,20.071218490600586,0.9587438106536865,0.7874449491500854
333213-4132,22.81170082092285,22.29022216796875,21.44403839111328,0.32951822876930237,1.156846284866333
333213-4133,22.827054977416992,22.34264373779297,21.501779556274414,0.5,1.206710934638977
333213-4245,22.714290618896484,22.329816818237305,21.849937438964844,1.3176251649856567,1.1857377290725708
333213-3969,21.89173126220703,21.075855255126953,19.986482620239258,1.0656296014785767,0.7916999459266663
333215-5496,22.674448013305664,22.020566940307617,20.663246154785156,1.4008640050888062,1.2234539985656738
333215-5227,22.469898223876953,22.21927833557129,21.60132598876953,0.8489242792129517,0.79820317029953
333215-5417,22.94011116027832,22.4533748626709,21.477506637573242,0.954730749130249,1.0038471221923828
333215-4949,22.92770767211914,22.038196563720703,20.999910354614258,0.5,0.8246521949768066
333215-5257,22.879484176635742,21.760398864746094,20.384387969970703,0.5,0.7571445107460022
333215-4953,22.521835327148438,21.706743240356445,20.89165496826172,1.1212409734725952,0.7508835196495056
333215-5251,22.22805404663086,21.407936096191406,20.477476119995117,0.748719334602356,0.7884661555290222
333214-5852,22.337417602539062,21.937047958374023,21.25271224975586,0.865063488483429,0.9874194860458374
333213-4840,22.67180633544922,22.04448699951172,21.177785873413086,0.5,1.0229021310806274
331775-5065,22.525772094726562,22.24114990234375,21.654613494873047,1.2463124990463257,1.3236751556396484
331778-2698,22.690420150756836,21.99692726135254,21.040969848632812,0.5,0.8203487396240234
331778-2668,22.669069290161133,22.31092071533203,21.667381286621094,0.37675797939300537,0.9043667316436768
331778-2430,22.839237213134766,22.21270751953125,21.175630569458008,0.7946254014968872,0.9766543507575989
331778-2944,22.8916072845459,22.177513122558594,21.25420379638672,0.5,0.954033613204956
331777-2413,22.631948471069336,21.926437377929688,20.992752075195312,1.324035882949829,0.7892003655433655
331777-2677,22.85948944091797,22.29515266418457,21.09427261352539,0.7304596900939941,0.9596291184425354
331777-2446,23.00537109375,22.173503875732422,21.03329086303711,1.1160775423049927,0.7400415539741516
331777-2546,22.635616302490234,22.206523895263672,21.2742977142334,0.8455963730812073,1.1558107137680054
331777-2742,22.7811222076416,22.018281936645508,21.096193313598633,0.5,0.8335212469100952
331777-2445,22.706920623779297,21.85476303100586,21.079893112182617,0.5,0.7383860945701599
331776-2410,23.011075973510742,22.613401412963867,21.659976959228516,0.8702942132949829,0.8623728156089783
331778-3878,22.743541717529297,21.91265296936035,20.553302764892578,0.5,0.9202710390090942
331778-3255,22.92679214477539,22.638513565063477,21.81946563720703,0.9871096014976501,1.2910103797912598
331778-3081,22.923782348632812,22.112133026123047,21.122753143310547,0.6940226554870605,0.7814740538597107
331778-3152,23.012197494506836,22.156517028808594,20.960861206054688,0.7824930548667908,1.1224801540374756
331778-4157,22.659427642822266,21.667232513427734,20.50426483154297,0.9936609268188477,0.7949891686439514
331778-3841,22.345767974853516,21.36310386657715,19.86737823486328,1.3937829732894897,0.7937887907028198
331778-3061,22.18600082397461,21.846372604370117,21.33395767211914,0.4096551239490509,0.8443437814712524
331777-3828,22.440244674682617,22.149763107299805,21.524641036987305,0.5,0.8632351160049438
331777-3060,22.213342666625977,21.222124099731445,20.029403686523438,1.8129992485046387,0.8641704320907593
331777-3282,22.48390007019043,21.803035736083984,20.994888305664062,0.8765883445739746,0.7406925559043884
331777-3102,22.661638259887695,22.237548828125,21.5252685546875,0.5,0.8609719276428223
331776-3274,22.83924102783203,22.026662826538086,20.662471771240234,1.1239640712738037,0.9607654809951782
331776-3941,22.717809677124023,21.794910430908203,20.899076461791992,0.5,0.6649773716926575
331776-3928,22.64073371887207,21.826679229736328,20.69797706604004,0.5,0.7693520784378052
331779-4463,22.49355125427246,21.638593673706055,20.56209945678711,0.794685423374176,0.7789449095726013
331778-5436,22.82707977294922,21.97808265686035,20.989463806152344,0.8075948357582092,0.7869806289672852
331778-4965,22.970375061035156,22.60015296936035,21.67601776123047,0.5,0.9312180876731873
331778-4899,22.908660888671875,21.935718536376953,20.627914428710938,0.7085267901420593,0.7840620875358582
331778-5230,22.539365768432617,22.221275329589844,21.58380126953125,1.2458655834197998,0.8380916118621826
331777-5610,22.795984268188477,22.456153869628906,21.820022583007812,0.5,0.8031811714172363
331777-4566,22.74461555480957,22.364809036254883,21.432384490966797,0.5,1.1027004718780518
331777-5653,22.856525421142578,22.36149787902832,21.434202194213867,0.32325735688209534,0.9957115054130554
331777-4711,21.9796085357666,20.998031616210938,19.69161605834961,1.512365460395813,0.7886098623275757
331777-5015,22.751895904541016,21.851415634155273,20.7600040435791,0.5,0.8329448699951172
331777-5403,22.850669860839844,22.273359298706055,21.7467098236084,0.5007801055908203,0.8358407616615295
331777-4409,22.817859649658203,22.46392822265625,21.087615966796875,1.2422455549240112,1.0152086019515991
331776-4206,22.84366798400879,22.61585235595703,21.48298454284668,0.47729891538619995,0.9609484672546387
331776-5464,21.83824920654297,21.545921325683594,21.00179672241211,0.4501217305660248,0.7422820925712585
331776-4814,22.812335968017578,22.179548263549805,21.375640869140625,0.9553189277648926,0.7027279734611511
331776-4428,22.829383850097656,22.303770065307617,21.384050369262695,0.4757441580295563,1.1213133335113525
333219-358,21.952892303466797,21.21251678466797,20.25967025756836,0.5,0.7027496695518494
333219-869,22.856348037719727,21.846012115478516,20.653608322143555,2.4149107933044434,0.7843827605247498
333218-303,22.237808227539062,21.284732818603516,20.245174407958984,0.9019356369972229,0.7928531169891357
331778-6278,22.53639030456543,21.67241668701172,20.396472930908203,0.8666173815727234,0.9070121645927429
331778-6273,22.84296417236328,22.524211883544922,21.73847198486328,0.5,0.9800394773483276
333218-628,22.903621673583984,22.353742599487305,21.19184112548828,0.8694679141044617,1.0530023574829102
333218-475,22.668128967285156,21.895065307617188,20.920459747314453,0.8393734693527222,0.7926451563835144
331778-6463,22.25703239440918,21.495288848876953,20.455930709838867,0.5,0.8226900696754456
333218-919,23.013015747070312,22.624462127685547,21.37496566772461,0.8338044881820679,1.114937424659729
333218-205,21.888389587402344,20.85087776184082,19.741716384887695,1.326310157775879,0.6968690752983093
331778-6520,22.398998260498047,21.67711639404297,20.409029006958008,0.930953323841095,0.7814673185348511
333217-303,22.602331161499023,21.87543487548828,20.345325469970703,0.9872660636901855,1.0294815301895142
331777-6025,22.813941955566406,22.140960693359375,21.498777389526367,0.710784375667572,0.7849524617195129
333217-675,22.973268508911133,22.31340789794922,21.512468338012695,0.7879939675331116,0.8008455038070679
331777-5765,21.904029846191406,21.36578369140625,20.577686309814453,0.8958614468574524,0.8335938453674316
331777-6188,22.57621955871582,21.80475425720215,20.934926986694336,0.5,0.7430023550987244
331777-6077,22.581993103027344,22.29029655456543,21.519195556640625,0.7074514031410217,0.9389378428459167
331777-5713,22.847919464111328,22.304506301879883,21.3559513092041,0.8120086193084717,0.8377315402030945
333216-472,22.880268096923828,22.543439865112305,21.744192123413086,0.5,1.0227254629135132
333216-671,22.70848846435547,22.270957946777344,21.70414924621582,0.6347247958183289,0.7246001958847046
333216-713,22.878223419189453,21.91473388671875,20.631494522094727,0.8077157735824585,0.7778143286705017
331776-5602,22.95520782470703,22.0238037109375,20.81133270263672,0.7050421833992004,0.8099619150161743
333219-1841,22.58887481689453,22.03170394897461,21.219684600830078,0.7216954231262207,0.8057960867881775
333218-1823,22.76089859008789,22.173173904418945,21.140640258789062,0.9287866950035095,0.8703999519348145
333218-982,22.754362106323242,21.90992546081543,20.80784034729004,0.6811240911483765,0.7842109799385071
333218-966,22.970172882080078,22.653352737426758,21.981775283813477,0.7110668420791626,0.9802098870277405
333218-2297,22.60205841064453,22.12126922607422,21.314666748046875,0.5,0.8878123164176941
333218-2141,22.451526641845703,21.623424530029297,20.857234954833984,0.7074626684188843,0.7090044617652893
333218-1831,21.963483810424805,21.39990997314453,20.376033782958984,1.031375527381897,0.8706392049789429
333218-1157,22.73352813720703,22.038265228271484,21.336265563964844,0.9207262396812439,0.6969674229621887
333217-2131,22.96196746826172,22.434280395507812,21.417953491210938,0.5,1.0291413068771362
333217-1926,22.916582107543945,22.030899047851562,21.073474884033203,1.0454045534133911,0.7431991100311279
333217-2051,22.260108947753906,21.368627548217773,20.008350372314453,1.2083324193954468,0.8043943047523499
333217-1306,22.556594848632812,22.121952056884766,21.196849822998047,0.9858671426773071,1.0087522268295288
333216-1645,22.371492385864258,21.759845733642578,20.787586212158203,0.7237109541893005,1.0229250192642212
333217-1186,22.754728317260742,21.864810943603516,20.514183044433594,0.7695341110229492,0.8541353940963745
333216-1811,22.759130477905273,22.212831497192383,21.359821319580078,0.5,0.8488770127296448
333216-1289,22.975704193115234,22.565658569335938,21.812379837036133,0.5,1.8893375396728516
333219-3103,22.382003784179688,22.02279281616211,21.1326961517334,0.9958120584487915,1.0338542461395264
333219-2656,23.019590377807617,22.088504791259766,21.14876937866211,0.7039443254470825,0.7938979864120483
333218-3415,22.83315658569336,22.26052474975586,21.143863677978516,0.7711087465286255,0.906688928604126
333218-3823,22.930198669433594,22.467575073242188,21.645105361938477,0.935690701007843,0.872323215007782
333218-2569,22.429656982421875,21.870487213134766,20.64281463623047,0.5,0.9960843324661255
333218-3411,22.447641372680664,21.561229705810547,20.162649154663086,0.5,0.77191162109375
333218-3307,22.961227416992188,22.41260528564453,21.689451217651367,1.2154390811920166,0.6338745355606079
333217-2563,22.960350036621094,22.06386375427246,20.744016647338867,1.3358378410339355,0.627174973487854
333217-2898,22.518939971923828,21.531341552734375,20.355545043945312,0.6876350045204163,0.786045491695404
333217-2745,22.727176666259766,22.07036781311035,21.087968826293945,0.6604819297790527,0.7856900095939636
333217-3299,22.735078811645508,22.558080673217773,21.343029022216797,1.2013434171676636,0.0004147784202359617
333217-2330,22.597606658935547,21.669403076171875,20.230262756347656,1.067085862159729,0.7578065395355225
333216-2012,22.840312957763672,22.415437698364258,21.773773193359375,0.37839654088020325,1.411880612373352
333216-3093,22.845104217529297,22.276334762573242,21.458627700805664,0.5,0.7982653975486755
333219-4374,22.317298889160156,21.582427978515625,20.556726455688477,1.170981526374817,0.7795504927635193
333219-4184,22.207136154174805,21.265878677368164,20.16861915588379,1.1933763027191162,0.7372536659240723
333218-4013,22.54901885986328,22.058696746826172,21.105682373046875,0.6572858691215515,1.024006962776184
333218-4205,22.902315139770508,21.81076431274414,20.33080291748047,1.1983048915863037,0.8012838959693909
333218-4673,22.923547744750977,22.219369888305664,21.19027328491211,0.8490538597106934,0.777096688747406
333217-4722,22.994394302368164,22.04694366455078,21.323959350585938,0.8892501592636108,0.6270211338996887
333217-3796,22.774169921875,22.197769165039062,21.32596206665039,0.6267688274383545,0.8325290679931641
333217-4396,22.795238494873047,22.29513931274414,21.593650817871094,0.4427858591079712,0.7701619267463684
333217-4185,22.916975021362305,22.653907775878906,22.01519203186035,1.1063966751098633,1.0399993658065796
333217-3674,22.870651245117188,22.13486099243164,20.901620864868164,0.5,1.0225073099136353
333216-4608,22.45965576171875,21.790571212768555,20.753196716308594,0.8006420731544495,0.8830094337463379
333216-4027,22.995882034301758,22.29379653930664,21.512422561645508,0.6037383675575256,0.7780023217201233
333216-4659,21.893020629882812,21.550256729125977,20.911483764648438,0.9033908843994141,1.3623297214508057
333216-3581,22.74247932434082,22.236902236938477,21.44469451904297,0.26053768396377563,1.0204366445541382
333218-5772,22.7823486328125,22.413867950439453,21.42574691772461,0.5919984579086304,0.9746603965759277
333218-5434,22.820613861083984,22.03946876525879,21.169395446777344,0.7373698353767395,0.5654973387718201
333218-5889,23.021648406982422,22.370071411132812,21.31528091430664,0.5,1.0172985792160034
333218-5165,22.572307586669922,21.915624618530273,20.707073211669922,1.1131367683410645,0.9753815531730652
333218-5298,22.787757873535156,22.14818572998047,21.340927124023438,0.7328076362609863,0.8201242685317993
333218-5578,22.930049896240234,22.10650634765625,21.144996643066406,0.6814931035041809,0.8219659924507141
333218-5414,22.68939208984375,22.30299186706543,21.533870697021484,0.3139522671699524,1.0437983274459839
333218-5209,22.20650863647461,21.325300216674805,20.078445434570312,1.184039831161499,0.8519368171691895
333218-5353,21.86737060546875,21.29755973815918,20.39117431640625,0.9952166080474854,0.8533971905708313
333218-5930,22.91997528076172,22.07749366760254,21.050613403320312,0.8123430609703064,0.7005302906036377
333218-5892,22.935514450073242,22.57634735107422,21.533397674560547,0.7748592495918274,0.9957941174507141
333217-5114,23.000574111938477,22.37519073486328,21.53833770751953,0.736933171749115,0.7844560742378235
333216-5497,22.632999420166016,21.55602264404297,20.18214225769043,0.6504639387130737,0.8002140522003174
334656-128,22.605117797851562,21.80473518371582,20.564916610717773,0.5,0.9268835186958313
333216-5462,22.75012969970703,21.915109634399414,20.627941131591797,0.9943264126777649,0.850261926651001
333216-5670,22.94086265563965,22.264400482177734,21.31028938293457,0.7245854139328003,0.8483231663703918
333216-5204,21.982017517089844,21.59503173828125,21.047985076904297,1.3409310579299927,0.8466559648513794
334658-1382,22.990968704223633,22.525854110717773,21.603593826293945,0.5,1.1934775114059448
334658-585,22.626237869262695,22.170087814331055,21.662900924682617,0.27379894256591797,0.7638267278671265
334658-990,22.42220115661621,21.974609375,21.28615379333496,0.5,0.7780342102050781
334657-514,22.914196014404297,22.40545082092285,21.318208694458008,0.659490168094635,0.963446855545044
334658-1323,22.730560302734375,22.0184326171875,21.168445587158203,0.43930956721305847,0.7952634692192078
334657-687,22.505809783935547,22.002857208251953,21.28569793701172,0.5724226832389832,0.9056478142738342
334657-1052,22.772907257080078,22.07658576965332,21.142364501953125,0.5,0.8515713810920715
334657-1246,22.134384155273438,21.880014419555664,21.441795349121094,0.6966254711151123,0.26245060563087463
334657-865,22.705076217651367,22.468530654907227,21.857892990112305,0.7753564119338989,1.2578984498977661
334657-1339,22.91409683227539,22.608449935913086,21.584827423095703,0.3212888538837433,1.26479971408844
334656-730,22.578752517700195,22.150157928466797,21.31814193725586,1.1013362407684326,1.0231893062591553
334656-1475,22.351329803466797,21.512920379638672,20.413246154785156,1.0060466527938843,0.7241323590278625
334656-881,22.621620178222656,21.938426971435547,20.735910415649414,0.9186332821846008,0.8188031315803528
331776-4437,22.84334373474121,22.432022094726562,21.95452117919922,2.454258918762207,0.803388237953186
331778-4987,22.5201416015625,21.936199188232422,21.25925064086914,1.0538980960845947,0.77044677734375
331778-4778,22.78862953186035,22.208730697631836,21.4121150970459,1.6662054061889648,0.8659036159515381
331781-1140,23.001235961914062,22.343231201171875,21.4951171875,0.5,0.90487140417099
331780-1077,22.46551513671875,21.574092864990234,20.391666412353516,1.13621985912323,0.0032899826765060425
331780-1361,22.90841293334961,22.423437118530273,21.681976318359375,0.34255722165107727,0.878262460231781
331780-1015,22.958486557006836,21.901750564575195,20.82801055908203,0.5428604483604431,0.7183434367179871
331780-776,22.807632446289062,22.089574813842773,21.184162139892578,0.344722181558609,0.8145980834960938
331780-1019,21.726383209228516,20.742572784423828,19.652292251586914,0.997509777545929,0.8063819408416748
331782-2512,22.89838981628418,21.98507308959961,20.49991226196289,0.8550416827201843,0.8707305788993835
331781-1705,23.01974105834961,22.533226013183594,21.659671783447266,0.5,1.1275393962860107
331781-2949,22.192161560058594,21.741615295410156,20.90538787841797,0.27866727113723755,1.0514134168624878
331781-2848,22.28329849243164,21.62458610534668,20.490190505981445,1.214570164680481,1.0475962162017822
331781-2867,22.696002960205078,22.05890464782715,21.42386245727539,0.27021875977516174,0.7436139583587646
331781-2295,22.859933853149414,21.94686508178711,20.962154388427734,0.5,0.7628464102745056
331781-1859,22.710002899169922,22.21409797668457,21.028583526611328,0.5,0.9794663786888123
331781-2156,22.763147354125977,22.373340606689453,21.639320373535156,0.543467104434967,1.0784258842468262
331781-2139,22.746694564819336,22.16757583618164,21.23112678527832,0.5,0.905695378780365
331780-2218,21.860855102539062,21.216726303100586,20.3004093170166,1.1340173482894897,0.8186049461364746
331780-2522,23.003780364990234,22.611835479736328,21.693603515625,0.5135365128517151,0.8862166404724121
331780-2074,22.9338436126709,22.72811508178711,21.609596252441406,0.7484997510910034,1.2611355781555176
331780-2582,22.393875122070312,21.522645950317383,20.357269287109375,0.953129768371582,0.8266379237174988
331780-3137,22.69468116760254,22.252826690673828,21.438825607299805,0.5,0.8489088416099548
331780-2861,21.912195205688477,21.051462173461914,20.14038848876953,0.7495050430297852,0.7417359948158264
331780-2346,21.87166404724121,21.086271286010742,20.155414581298828,0.9905986785888672,0.8083882927894592
331779-2844,22.711172103881836,22.197216033935547,21.08331871032715,0.8316283226013184,0.9714149832725525
331779-1915,22.601930618286133,22.188493728637695,21.407737731933594,0.6905962824821472,1.3960180282592773
331779-2382,22.990501403808594,22.322208404541016,21.798011779785156,1.1623883247375488,0.7041629552841187
331779-2145,22.59293556213379,22.051698684692383,21.212284088134766,0.29791098833084106,0.9429197311401367
331781-4187,22.205503463745117,21.167293548583984,20.248600006103516,1.3908928632736206,0.7063615918159485
331781-3765,22.55095672607422,21.5611572265625,20.578004837036133,1.446399450302124,0.6310972571372986
331781-3394,22.285877227783203,21.52533721923828,20.460494995117188,0.8313876986503601,0.8171294331550598
331781-3327,22.74322509765625,22.284210205078125,21.52142333984375,0.6515573859214783,0.872208297252655
331781-4265,22.872116088867188,22.52027702331543,21.947647094726562,1.254954218864441,1.4310847520828247
331780-4375,22.613140106201172,22.3426513671875,21.90816879272461,0.7128611207008362,1.370584487915039
331780-3371,23.021770477294922,22.54378890991211,21.726396560668945,0.9354811906814575,1.3996936082839966
331780-3335,22.551801681518555,21.846385955810547,21.127614974975586,0.9592059254646301,0.8136539459228516
331779-3920,22.4880428314209,22.03213882446289,21.159379959106445,0.8921663761138916,1.0155463218688965
331782-5503,23.007930755615234,22.691753387451172,21.93535041809082,0.5873544812202454,0.8829596638679504
331782-4370,22.21990966796875,21.741966247558594,20.865341186523438,1.2767682075500488,0.8868342638015747
331781-5418,22.686006546020508,22.047077178955078,21.15731430053711,0.5,0.8071334958076477
331781-4856,22.51246452331543,21.661930084228516,20.75554084777832,0.8609256744384766,0.7169053554534912
331781-4803,22.899911880493164,22.120655059814453,21.16952896118164,0.6704288125038147,0.8263320326805115
331781-5235,22.82984161376953,21.98622703552246,20.993263244628906,0.9375309944152832,0.737978458404541
331781-4330,22.196779251098633,21.475143432617188,20.725261688232422,0.8895831108093262,0.7359551787376404
331780-5671,22.95592498779297,22.277732849121094,21.427749633789062,0.6527992486953735,0.8064108490943909
331779-5134,22.941322326660156,22.31416893005371,21.716039657592773,0.35118478536605835,0.8117418885231018
331779-4752,22.940214157104492,22.17374038696289,21.081722259521484,0.697185754776001,0.7057899832725525
331779-4684,21.753097534179688,20.838531494140625,20.018226623535156,1.6564580202102661,0.7270283102989197
331782-5990,22.740478515625,21.937908172607422,21.105770111083984,0.7461860179901123,0.7372581958770752
333222-240,23.016124725341797,22.537948608398438,21.1794490814209,0.9813632965087891,0.21323704719543457
333222-205,22.547012329101562,21.763408660888672,21.176986694335938,0.8749352693557739,0.6764147281646729
